No.	Name	Description	Block ID	Block	Sub-Block	
4058	F01[F-F]	Frequency of F - F at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4059	F01[F-Cl]	Frequency of F - Cl at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4060	F01[F-Br]	Frequency of F - Br at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4061	F01[F-I]	Frequency of F - I at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4062	F01[F-B]	Frequency of F - B at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4063	F01[F-Si]	Frequency of F - Si at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4064	F01[F-X]	Frequency of F - X at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4065	F01[Cl-Cl]	Frequency of Cl - Cl at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4066	F01[Cl-Br]	Frequency of Cl - Br at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4067	F01[Cl-I]	Frequency of Cl - I at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4068	F01[Cl-B]	Frequency of Cl - B at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4069	F01[Cl-Si]	Frequency of Cl - Si at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4070	F01[Cl-X]	Frequency of Cl - X at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4071	F01[Br-Br]	Frequency of Br - Br at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4072	F01[Br-I]	Frequency of Br - I at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4073	F01[Br-B]	Frequency of Br - B at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4074	F01[Br-Si]	Frequency of Br - Si at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4075	F01[Br-X]	Frequency of Br - X at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4076	F01[I-I]	Frequency of I - I at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4077	F01[I-B]	Frequency of I - B at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4078	F01[I-Si]	Frequency of I - Si at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4079	F01[I-X]	Frequency of I - X at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4080	F01[B-B]	Frequency of B - B at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4081	F01[B-Si]	Frequency of B - Si at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4082	F01[B-X]	Frequency of B - X at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4083	F01[Si-Si]	Frequency of Si - Si at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4084	F01[Si-X]	Frequency of Si - X at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4085	F01[X-X]	Frequency of X - X at topological distance 1	25	2D Atom Pairs	Frequency Atom Pairs of order 1	11
4086	F02[C-C]	Frequency of C - C at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4087	F02[C-N]	Frequency of C - N at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4088	F02[C-O]	Frequency of C - O at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4089	F02[C-S]	Frequency of C - S at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4090	F02[C-P]	Frequency of C - P at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4091	F02[C-F]	Frequency of C - F at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4092	F02[C-Cl]	Frequency of C - Cl at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4093	F02[C-Br]	Frequency of C - Br at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4094	F02[C-I]	Frequency of C - I at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4095	F02[C-B]	Frequency of C - B at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4096	F02[C-Si]	Frequency of C - Si at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4097	F02[C-X]	Frequency of C - X at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4098	F02[N-N]	Frequency of N - N at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4099	F02[N-O]	Frequency of N - O at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4100	F02[N-S]	Frequency of N - S at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4101	F02[N-P]	Frequency of N - P at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4102	F02[N-F]	Frequency of N - F at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4103	F02[N-Cl]	Frequency of N - Cl at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4104	F02[N-Br]	Frequency of N - Br at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4105	F02[N-I]	Frequency of N - I at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4106	F02[N-B]	Frequency of N - B at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4107	F02[N-Si]	Frequency of N - Si at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4108	F02[N-X]	Frequency of N - X at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4109	F02[O-O]	Frequency of O - O at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4110	F02[O-S]	Frequency of O - S at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4111	F02[O-P]	Frequency of O - P at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4112	F02[O-F]	Frequency of O - F at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4113	F02[O-Cl]	Frequency of O - Cl at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4114	F02[O-Br]	Frequency of O - Br at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4115	F02[O-I]	Frequency of O - I at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4116	F02[O-B]	Frequency of O - B at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4117	F02[O-Si]	Frequency of O - Si at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4118	F02[O-X]	Frequency of O - X at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4119	F02[S-S]	Frequency of S - S at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4120	F02[S-P]	Frequency of S - P at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4121	F02[S-F]	Frequency of S - F at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4122	F02[S-Cl]	Frequency of S - Cl at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4123	F02[S-Br]	Frequency of S - Br at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4124	F02[S-I]	Frequency of S - I at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4125	F02[S-B]	Frequency of S - B at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4126	F02[S-Si]	Frequency of S - Si at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4127	F02[S-X]	Frequency of S - X at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4128	F02[P-P]	Frequency of P - P at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4129	F02[P-F]	Frequency of P - F at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4130	F02[P-Cl]	Frequency of P - Cl at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4131	F02[P-Br]	Frequency of P - Br at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4132	F02[P-I]	Frequency of P - I at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4133	F02[P-B]	Frequency of P - B at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4134	F02[P-Si]	Frequency of P - Si at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4135	F02[P-X]	Frequency of P - X at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4136	F02[F-F]	Frequency of F - F at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4137	F02[F-Cl]	Frequency of F - Cl at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4138	F02[F-Br]	Frequency of F - Br at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4139	F02[F-I]	Frequency of F - I at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4140	F02[F-B]	Frequency of F - B at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4141	F02[F-Si]	Frequency of F - Si at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4142	F02[F-X]	Frequency of F - X at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4143	F02[Cl-Cl]	Frequency of Cl - Cl at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4144	F02[Cl-Br]	Frequency of Cl - Br at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4145	F02[Cl-I]	Frequency of Cl - I at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4146	F02[Cl-B]	Frequency of Cl - B at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4147	F02[Cl-Si]	Frequency of Cl - Si at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4148	F02[Cl-X]	Frequency of Cl - X at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4149	F02[Br-Br]	Frequency of Br - Br at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4150	F02[Br-I]	Frequency of Br - I at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4151	F02[Br-B]	Frequency of Br - B at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4152	F02[Br-Si]	Frequency of Br - Si at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4153	F02[Br-X]	Frequency of Br - X at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4154	F02[I-I]	Frequency of I - I at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4155	F02[I-B]	Frequency of I - B at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4156	F02[I-Si]	Frequency of I - Si at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4157	F02[I-X]	Frequency of I - X at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4158	F02[B-B]	Frequency of B - B at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4159	F02[B-Si]	Frequency of B - Si at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4160	F02[B-X]	Frequency of B - X at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4161	F02[Si-Si]	Frequency of Si - Si at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4162	F02[Si-X]	Frequency of Si - X at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4163	F02[X-X]	Frequency of X - X at topological distance 2	25	2D Atom Pairs	Frequency Atom Pairs of order 2	12
4164	F03[C-C]	Frequency of C - C at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4165	F03[C-N]	Frequency of C - N at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4166	F03[C-O]	Frequency of C - O at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4167	F03[C-S]	Frequency of C - S at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4168	F03[C-P]	Frequency of C - P at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4169	F03[C-F]	Frequency of C - F at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4170	F03[C-Cl]	Frequency of C - Cl at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4171	F03[C-Br]	Frequency of C - Br at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4172	F03[C-I]	Frequency of C - I at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4173	F03[C-B]	Frequency of C - B at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4174	F03[C-Si]	Frequency of C - Si at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4175	F03[C-X]	Frequency of C - X at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4176	F03[N-N]	Frequency of N - N at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4177	F03[N-O]	Frequency of N - O at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4178	F03[N-S]	Frequency of N - S at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4179	F03[N-P]	Frequency of N - P at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4180	F03[N-F]	Frequency of N - F at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4181	F03[N-Cl]	Frequency of N - Cl at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4182	F03[N-Br]	Frequency of N - Br at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4183	F03[N-I]	Frequency of N - I at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4184	F03[N-B]	Frequency of N - B at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4185	F03[N-Si]	Frequency of N - Si at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4186	F03[N-X]	Frequency of N - X at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4187	F03[O-O]	Frequency of O - O at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4188	F03[O-S]	Frequency of O - S at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4189	F03[O-P]	Frequency of O - P at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4190	F03[O-F]	Frequency of O - F at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4191	F03[O-Cl]	Frequency of O - Cl at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4192	F03[O-Br]	Frequency of O - Br at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4193	F03[O-I]	Frequency of O - I at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4194	F03[O-B]	Frequency of O - B at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4195	F03[O-Si]	Frequency of O - Si at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4196	F03[O-X]	Frequency of O - X at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4197	F03[S-S]	Frequency of S - S at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4198	F03[S-P]	Frequency of S - P at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4199	F03[S-F]	Frequency of S - F at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4200	F03[S-Cl]	Frequency of S - Cl at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4201	F03[S-Br]	Frequency of S - Br at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4202	F03[S-I]	Frequency of S - I at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4203	F03[S-B]	Frequency of S - B at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4204	F03[S-Si]	Frequency of S - Si at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4205	F03[S-X]	Frequency of S - X at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4206	F03[P-P]	Frequency of P - P at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4207	F03[P-F]	Frequency of P - F at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4208	F03[P-Cl]	Frequency of P - Cl at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4209	F03[P-Br]	Frequency of P - Br at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4210	F03[P-I]	Frequency of P - I at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4211	F03[P-B]	Frequency of P - B at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4212	F03[P-Si]	Frequency of P - Si at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
4213	F03[P-X]	Frequency of P - X at topological distance 3	25	2D Atom Pairs	Frequency Atom Pairs of order 3	13
